PCDate,PCTime,MESFOC_nmile,predict_MESFOC_nmile
2022/1/1,4:18:50,73.83712006,74.65601166514932
2022/1/1,4:19:02,72.92539978,70.63838768042874
2022/1/1,4:19:12,69.99734497,69.999231992312
2022/1/1,4:19:22,70.38078308,71.21459939895917
2022/1/1,4:19:34,71.33596039,71.56456711867472
2022/1/1,4:19:44,72.91954803,74.27766376190269
2022/1/1,4:19:54,72.17453003,73.5620955432365
2022/1/1,4:20:05,73.13587952,73.72961571355856
2022/1/1,4:20:17,74.88044739,74.284362876351
2022/1/1,4:20:27,74.95205688,75.26367555307803
2022/1/1,4:20:37,74.9019165,75.29459479994375
2022/1/1,4:20:49,74.74169159,79.60491814994414
2022/1/1,4:20:59,74.9885788,74.47690318405908
2022/1/1,4:21:10,74.26600647,74.70147376494882
2022/1/1,4:21:22,74.61253357,73.61636243456269
2022/1/1,4:21:32,74.68769836,74.21308760205548
2022/1/1,4:21:42,74.38195801,73.1093296544554
2022/1/1,4:21:52,73.69667053,73.46550928979161
2022/1/1,4:22:04,74.22104645,79.07115659423464
2022/1/1,4:22:14,74.41098022,72.39223762199688
2022/1/1,4:22:24,74.26413727,79.06079712598776
2022/1/1,4:22:37,76.62545776,77.19019929642386
2022/1/1,4:22:47,76.19693756,76.22383485977959
2022/1/1,4:22:57,75.08683777,76.20038759796424
2022/1/1,4:23:09,74.52922821,75.39758674714747
2022/1/1,4:23:19,76.78397369,77.01120429633445
2022/1/1,4:23:29,75.58839417,76.73083575792093
2022/1/1,4:23:39,75.11076355,75.31821387454865
2022/1/1,4:23:51,76.46499634,76.99162491030886
2022/1/1,4:24:02,76.82603455,75.96559428933782
2022/1/1,4:24:12,75.39944458,74.26410824725525
2022/1/1,4:24:24,73.45300293,73.68442621956876
2022/1/1,4:24:34,73.16431427,74.03582139127201
2022/1/1,4:24:44,74.39022827,73.5314033407389
2022/1/1,4:24:56,74.84732056,75.0888990921566
2022/1/1,4:25:06,73.59389496,78.51968442632386
2022/1/1,4:25:16,73.8961792,72.86036081238069
2022/1/1,4:25:29,73.00230408,73.59404970880377
2022/1/1,4:25:39,72.39756012,72.76673933096319
2022/1/1,4:25:49,72.75724792,72.02076811677172
2022/1/1,4:25:59,73.36019135,73.57210075404723
2022/1/1,4:26:11,73.27801514,73.12313778996503
2022/1/1,4:26:21,73.29974365,72.65614097569954
2022/1/1,4:26:31,72.62282562,73.23780245997126
2022/1/1,4:26:43,73.23562622,78.3286585838744
2022/1/1,4:26:54,72.54980469,72.42048286957493
2022/1/1,4:27:04,74.22315216,75.73599529624471
2022/1/1,4:27:16,74.10870361,75.19058244583641
2022/1/1,4:27:26,73.95999908,73.74486516984683
2022/1/1,4:27:36,74.71140289,74.03272255406716
2022/1/1,4:27:46,74.51342009999998,79.12908457015482
2022/1/1,4:27:58,74.52978516,73.88032285335393
2022/1/1,4:28:08,74.47502899,74.92993545787519
2022/1/1,4:28:19,74.61032104,73.78026629505919
2022/1/1,4:28:31,73.58054352,74.23974735918573
2022/1/1,4:28:41,73.51567078,73.58322739058895
2022/1/1,4:28:51,73.61551666,75.09992448497687
2022/1/1,4:29:03,73.76921844,74.17737754786893
2022/1/1,4:29:13,73.384552,72.31755388068738
2022/1/1,4:29:23,73.49558258,78.35623248890434
2022/1/1,4:29:33,73.61079407,73.6937706199842
2022/1/1,4:29:46,73.68678284,72.72563883024407
2022/1/1,4:29:56,73.54664612,73.31599361583129
2022/1/1,4:30:06,73.50585175,73.82138096707968
2022/1/1,4:30:18,73.92280579,72.90723586900424
2022/1/1,4:30:28,73.20078278,73.93218062415204
2022/1/1,4:30:38,73.79566956,78.72574686677966
2022/1/1,4:30:50,74.45416259999998,74.79670905584388
2022/1/1,4:31:00,73.81932831,74.89038760161215
2022/1/1,4:31:11,73.76270294,79.03383333661397
2022/1/1,4:31:23,74.2540741,73.57813964864891
2022/1/1,4:31:33,73.34170532,73.53300693312542
2022/1/1,4:31:43,74.26602173,75.18123691124164
2022/1/1,4:31:53,74.08058929,74.43661152792454
2022/1/1,4:32:05,73.02118683,73.82622450250753
2022/1/1,4:32:15,73.09401703,72.36333184083533
2022/1/1,4:32:26,72.66222382,71.94374529898582
2022/1/1,4:32:38,73.48413849,73.6869980196243
2022/1/1,4:32:48,73.31493378,72.69139246555343
2022/1/1,4:32:58,73.54285431,73.35573838856627
2022/1/1,4:33:10,74.43424225,74.44800590559564
2022/1/1,4:33:20,73.32120514,74.25104340196944
2022/1/1,4:33:30,74.05274200000002,74.58081282130152
2022/1/1,4:33:40,73.45627594,72.98221603075264
2022/1/1,4:33:52,73.44493866,72.70546940009135
2022/1/1,4:34:03,73.19583893,72.55369930332421
2022/1/1,4:34:13,72.32492065,71.88608000827819
2022/1/1,4:34:25,72.32756805,72.02954071212864
2022/1/1,4:34:35,73.06921387,73.55151449764222
2022/1/1,4:34:45,73.93888855,70.08410235881124
2022/1/1,4:34:57,73.72879791,77.98015602607457
2022/1/1,4:35:07,72.57910919,68.34736237487891
2022/1/1,4:35:18,73.20977020000002,72.904685264166
2022/1/1,4:35:28,73.46995544,73.57922727419214
2022/1/1,4:35:40,73.64163971,72.65047261948195
2022/1/1,4:35:50,73.38635254,72.5915101381967
2022/1/1,4:36:00,73.82536316,72.88689972326112
2022/1/1,4:36:12,73.44399261,72.51566961538379
2022/1/1,4:36:22,74.8116684,75.4320575828373
2022/1/1,4:36:32,74.77065277,74.65726101232825
2022/1/1,4:36:45,74.44830322,78.66978255934657
2022/1/1,4:36:55,74.58001709,73.51395975863743
2022/1/1,4:37:05,75.11097717,74.29066362275574
2022/1/1,4:37:17,75.6805954,74.38089150812141
2022/1/1,4:37:27,74.61302185,73.3672887923091
2022/1/1,4:37:37,74.64715576,69.24144479874704
2022/1/1,4:37:47,75.06204987,79.82289280748842
2022/1/1,4:37:59,74.63165283,75.30306775337834
2022/1/1,4:38:10,74.11945343,75.15331458632444
2022/1/1,4:38:20,74.44397736,74.64382927122882
2022/1/1,4:38:32,74.65489197,74.73340310418061
2022/1/1,4:38:42,74.04393768,73.859899695411
2022/1/1,4:38:52,74.79922485,70.18163980623885
2022/1/1,4:39:04,74.98147583,70.38939748315721
2022/1/1,4:39:14,74.99767303,74.4487720161334
2022/1/1,4:39:25,75.43291473,70.20043588793887
2022/1/1,4:39:35,75.97749329,75.95021540888698
2022/1/1,4:39:47,75.37516022,75.9039582281531
2022/1/1,4:39:57,75.75570679,75.3659479208424
2022/1/1,4:40:07,75.68144226,74.28348869364642
2022/1/1,4:40:19,74.96052551,75.11258298401776
2022/1/1,4:40:29,75.03069305,79.53884218034366
2022/1/1,4:40:39,75.54442596,75.99614947837392
2022/1/1,4:40:51,74.99825287,73.67682038651543
2022/1/1,4:41:02,75.36575317,74.82935677562975
2022/1/1,4:41:12,73.72235107,74.51495167541597
2022/1/1,4:41:22,73.70379639,74.91042329212513
2022/1/1,4:41:34,73.12613678,73.95894636783345
2022/1/1,4:41:44,73.86045074,73.81646329711288
2022/1/1,4:41:54,74.10768890000001,74.21062003721983
2022/1/1,4:42:06,73.45379639,78.08581088375554
2022/1/1,4:42:16,73.90299988,72.75786541329012
2022/1/1,4:42:27,72.58580017,73.11290779748276
2022/1/1,4:42:39,73.86532593,74.09971946359332
2022/1/1,4:42:49,73.65003204,73.39150224285501
2022/1/1,4:42:59,72.74182129,74.04463054258103
2022/1/1,4:43:11,73.64906311,74.9581498835683
2022/1/1,4:43:21,73.18577576,74.01244177031745
2022/1/1,4:43:31,73.08181763,72.47271063418319
2022/1/1,4:43:42,72.97148132,72.13060366755033
2022/1/1,4:43:54,74.1031189,73.2791468622129
2022/1/1,4:44:04,74.44743347,74.76698030945519
2022/1/1,4:44:14,73.84841156,73.3133761282871
2022/1/1,4:44:26,74.44364166,73.07745875585789
2022/1/1,4:44:36,73.91412354,69.3079682716664
2022/1/1,4:44:46,73.49511719,69.55940419762695
2022/1/1,4:44:58,73.56053925,73.24701438499059
2022/1/1,4:45:09,74.20548248,74.01367906433285
2022/1/1,4:45:19,73.73641968,73.69172974668683
2022/1/1,4:45:29,74.74523163,73.84303663797505
2022/1/1,4:45:41,74.37090302,74.8818557363069
2022/1/1,4:45:51,74.15570068,72.89640880136565
2022/1/1,4:46:01,74.86323547,73.65249664982287
2022/1/1,4:46:13,72.29446411,70.71948224158288
2022/1/1,4:46:23,70.83564758,71.09179230082131
2022/1/1,4:46:34,72.15459442,72.06845432278311
2022/1/1,4:46:46,72.73657227,74.41613029836722
2022/1/1,4:46:56,73.54866791,73.67855316892646
2022/1/1,4:47:06,74.36949158,73.84193717982821
2022/1/1,4:47:16,73.24816132,73.36561647632547
2022/1/1,4:47:28,72.83617401,72.4455216594428
2022/1/1,4:47:38,73.7182312,74.4720365768695
2022/1/1,4:47:49,73.12458038,74.4351112934221
2022/1/1,4:48:01,74.05400848,74.76433559893613
2022/1/1,4:48:11,74.71000671,73.74777716930512
2022/1/1,4:48:21,74.73722076,74.8042130444647
2022/1/1,4:48:33,74.38352203,75.00680928256622
2022/1/1,4:48:43,74.28865814,79.08210715694642
2022/1/1,4:48:53,74.34583282,79.44230892742931
2022/1/1,4:49:05,73.93688965,73.54293565740822
2022/1/1,4:49:15,74.56202698,69.67502265342989
2022/1/1,4:49:26,73.44771576,73.92860977261674
2022/1/1,4:49:36,74.09693909,75.09557022158148
2022/1/1,4:49:48,73.46533966,73.94598180823965
2022/1/1,4:49:58,73.62625122,74.0629375443905
2022/1/1,4:50:08,74.64248657,74.29307129677909
2022/1/1,4:50:20,74.19567871,74.14423995262064
2022/1/1,4:50:30,74.15393829,74.55145185554338
2022/1/1,4:50:40,75.48350525,75.89997450352917
2022/1/1,4:50:53,74.51126099,74.0510683211958
2022/1/1,4:51:03,73.01719666,73.84483232823295
2022/1/1,4:51:13,73.80870819,73.05240635487283
2022/1/1,4:51:23,73.56874084,73.32403716890104
2022/1/1,4:51:35,73.69312286,74.27719870458914
2022/1/1,4:51:45,73.27659607,74.07131332546359
2022/1/1,4:51:55,72.99258423,74.35645534688449
2022/1/1,4:52:08,74.41707611,74.61404440038658
2022/1/1,4:52:18,73.73522186,74.26295718771671
2022/1/1,4:52:28,73.3819809,72.78927032717027
2022/1/1,4:52:40,74.12058258,72.35970715981803
2022/1/1,4:52:50,73.70321655,73.17808370138258
2022/1/1,4:53:00,73.35241699,78.41822171885127
2022/1/1,4:53:10,73.31933594,72.46044393787183
2022/1/1,4:53:22,72.68309021,73.71634213421441
2022/1/1,4:53:33,72.84415436,73.09770943284306
2022/1/1,4:53:43,73.66079712,74.51055809955525
2022/1/1,4:53:55,73.54919434,74.97881924669994
2022/1/1,4:54:05,73.72631836,73.43715403956716
2022/1/1,4:54:15,73.9968338,73.33117756687648
2022/1/1,4:54:27,74.49628448,69.72910182156785
2022/1/1,4:54:37,74.13746643,74.99202462689166
2022/1/1,4:54:47,73.65192413,73.9692737676762
2022/1/1,4:55:00,73.61936188,73.22937373220654
2022/1/1,4:55:10,73.55995178,74.50285679387667
2022/1/1,4:55:20,73.38063049,74.66695488698532
2022/1/1,4:55:30,74.27150726,75.38855308056006
2022/1/1,4:55:42,74.25363159,74.31326213112025
2022/1/1,4:55:52,74.48738861,78.9643392183113
2022/1/1,4:56:02,75.41748047,74.77876498114065
2022/1/1,4:56:14,75.14020538,74.53144764326984
2022/1/1,4:56:25,74.85050201,75.79304990800685
2022/1/1,4:56:35,73.77947998,73.59654922005939
2022/1/1,4:56:47,74.21608734,73.85756263187686
2022/1/1,4:56:57,73.65814209,73.66574313275564
2022/1/1,4:57:07,74.04823303,78.8072304237109
2022/1/1,4:57:17,73.91152954,73.3081620151491
2022/1/1,4:57:29,73.75421906,73.82147914340973
2022/1/1,4:57:39,73.53363037,73.35021530509592
2022/1/1,4:57:50,73.29206848,73.71166931162378
2022/1/1,4:58:02,73.03264618,73.88532897996366
2022/1/1,4:58:12,73.86908722,74.22946362834202
2022/1/1,4:58:22,73.05426788,73.04999835267586
2022/1/1,4:58:34,74.77474213,79.90567917131989
2022/1/1,4:58:44,75.63474274,76.24760572997792
2022/1/1,4:58:54,75.58243561,74.4100731199962
2022/1/1,4:59:05,74.23288727,74.68981062457982
2022/1/1,4:59:17,74.52446747,74.15203521200269
2022/1/1,4:59:27,75.11643982,75.6062001299522
2022/1/1,4:59:37,74.97193909,74.471234072426
2022/1/1,4:59:49,74.84652709999997,74.63010281753327
2022/1/1,4:59:59,73.87209320000002,74.659447217983
2022/1/1,5:00:09,74.11737823,79.44345567382007
2022/1/1,5:00:21,75.07925415,74.3811508764718
2022/1/1,5:00:32,74.09347534,75.09208368746528
2022/1/1,5:00:42,74.15682983,73.95471467601644
2022/1/1,5:00:54,74.57756805,69.66169114721595
2022/1/1,5:01:04,74.39627075,74.41219527042301
2022/1/1,5:01:14,74.23146057,73.4934586059183
2022/1/1,5:01:24,74.14111328,73.2970072712368
2022/1/1,5:01:36,74.18035126,74.27862635798644
2022/1/1,5:01:47,74.35301971,74.76221299673264
2022/1/1,5:01:57,73.94658661,74.12277839503653
2022/1/1,5:02:09,73.6361618,73.76695320475318
2022/1/1,5:02:19,74.2671814,72.74200452271546
2022/1/1,5:02:29,73.58159637,73.64355042667748
2022/1/1,5:02:41,73.46661377,69.93736787338923
2022/1/1,5:02:51,73.89442444,74.06452332789442
2022/1/1,5:03:02,73.94998169,75.51729578074855
2022/1/1,5:03:12,74.77706909,75.05705864038548
2022/1/1,5:03:24,74.62880707,75.85336324283341
2022/1/1,5:03:34,74.26303101,75.433080282605
2022/1/1,5:03:44,74.53519440000002,74.18442154525732
2022/1/1,5:03:56,76.10132599,76.33578977642489
2022/1/1,5:04:06,74.68989563,74.66268220427172
2022/1/1,5:04:17,75.25856018,74.32692717302129
2022/1/1,5:04:29,74.33964539,75.07436812467323
2022/1/1,5:04:39,74.03427124,74.91751981731959
2022/1/1,5:04:49,74.40039063,73.95344688684884
2022/1/1,5:04:59,73.66281891,74.75529331412113
2022/1/1,5:05:11,73.59786987,74.910533776097
2022/1/1,5:05:21,73.63601685,72.59301128489375
2022/1/1,5:05:31,75.13764954,75.76058500848312
2022/1/1,5:05:43,74.56636047,75.12695089588453
2022/1/1,5:05:54,73.67514801,73.54207375630173
2022/1/1,5:06:04,73.58344269,74.22183608734525
2022/1/1,5:06:16,72.91926575,74.10033893240495
2022/1/1,5:06:26,73.34015656,73.83831102299798
2022/1/1,5:06:36,72.31493378,74.37565323097091
2022/1/1,5:06:48,72.41161346,73.52844886502308
2022/1/1,5:06:58,72.7713623,67.72813210388692
2022/1/1,5:07:08,72.66131592,73.56397444689983
2022/1/1,5:07:19,73.09547424,73.35586776038913
2022/1/1,5:07:31,72.02098846,72.10312925094544
2022/1/1,5:07:41,73.02207947,73.43205986049065
2022/1/1,5:07:51,73.05262756,72.63544310534093
2022/1/1,5:08:03,73.08221436,73.94777355427226
2022/1/1,5:08:13,72.70362854,73.68037588224081
2022/1/1,5:08:23,72.63266754,72.40546974590461
2022/1/1,5:08:35,73.39638519,73.87924320699872
2022/1/1,5:08:46,72.02919006,73.04251591051968
2022/1/1,5:08:56,71.85375977,71.85066437618971
2022/1/1,5:09:06,72.34038544,71.14811656880083
2022/1/1,5:09:18,72.50563812,70.8452098983604
2022/1/1,5:09:28,72.40323639,73.30166630704416
2022/1/1,5:09:38,72.48180389,76.98427602441757
2022/1/1,5:09:50,72.58032227,72.93402164415681
2022/1/1,5:10:00,72.29490662,72.99150353676154
2022/1/1,5:10:11,72.19644928,72.8129484841217
2022/1/1,5:10:23,73.32223511,72.28100941879015
2022/1/1,5:10:33,73.28543854,72.7934470368733
2022/1/1,5:10:43,72.3853302,71.51898797343668
2022/1/1,5:10:53,72.3235321,72.72312413037069
2022/1/1,5:11:05,72.69664001,72.53439476195521
2022/1/1,5:11:15,73.45493317,72.71532888271888
2022/1/1,5:11:26,72.84064484,73.15315627209128
2022/1/1,5:11:38,73.83290863,73.12653255205099
2022/1/1,5:11:48,73.55794525,73.43983103612288
2022/1/1,5:11:58,73.72097778,72.21832332938632
2022/1/1,5:12:10,74.39748383,73.45962843391689
2022/1/1,5:12:20,74.34943390000002,75.27798720739489
2022/1/1,5:12:30,73.72227478,68.59072060413055
2022/1/1,5:12:42,73.11100006,73.72361120787176
2022/1/1,5:12:52,73.87763977,72.62903312899999
2022/1/1,5:13:03,72.87824249,72.82925502586735
2022/1/1,5:13:13,72.67556,72.06330771956362
2022/1/1,5:13:25,73.20211792,74.06950902760245
2022/1/1,5:13:35,73.40008545,72.97936775891358
2022/1/1,5:13:45,73.06054688,73.62387617230702
2022/1/1,5:13:57,73.05809021,74.16657209211738
2022/1/1,5:14:07,73.30584717,77.55454970766266
2022/1/1,5:14:18,73.14903259,74.16673360855324
2022/1/1,5:14:30,72.89453888,74.11791989116385
2022/1/1,5:14:40,73.67029572,74.60980068231908
2022/1/1,5:14:50,72.95858765,72.79358440245068
2022/1/1,5:15:00,72.93802643,73.29636209364486
2022/1/1,5:15:12,73.12695313,68.90131104217906
2022/1/1,5:15:22,73.95439911,73.34522323947368
2022/1/1,5:15:33,73.32866669,73.62794006346137
2022/1/1,5:15:45,74.36206055,74.86191593826891
2022/1/1,5:15:55,74.68881226,74.60356634853028
2022/1/1,5:16:05,73.76059723,74.4832975128965
2022/1/1,5:16:17,73.67141724,74.26292118621592
2022/1/1,5:16:27,74.22071075,79.71432825886345
2022/1/1,5:16:37,73.70932007,68.71214451516182
2022/1/1,5:16:47,73.24238586,74.1315017709137
2022/1/1,5:16:59,73.13401031,74.12306086338754
2022/1/1,5:17:10,73.15153503,74.0759870726136
2022/1/1,5:17:20,72.55251312,72.55851403224051
2022/1/1,5:17:32,73.57328033,72.69137716504781
2022/1/1,5:17:42,73.50917053,72.42536837315448
2022/1/1,5:17:52,72.72666931,77.52656745750082
2022/1/1,5:18:04,73.67072296,69.1747219242261
2022/1/1,5:18:14,73.02813721,67.85167802477099
2022/1/1,5:18:24,73.81711578,78.43613003401263
2022/1/1,5:18:37,73.49410248,74.0590782630268
2022/1/1,5:18:47,72.89894867,72.25909050026524
2022/1/1,5:18:57,73.46697998,72.40899993748957
2022/1/1,5:19:07,73.35668945,77.62401197627833
2022/1/1,5:19:19,72.96287537,73.4951377475007
2022/1/1,5:19:29,73.61993408,78.65081406365364
2022/1/1,5:19:39,73.21018219,73.32969344869372
2022/1/1,5:19:52,73.5694809,74.37833207361486
2022/1/1,5:20:02,72.89871979,73.4328231330917
2022/1/1,5:20:12,73.18844604,74.01471926623962
2022/1/1,5:20:24,72.93479919,73.78428382149433
2022/1/1,5:20:34,72.88087463,68.67147632986931
2022/1/1,5:20:44,72.30592346,67.6642892175652
2022/1/1,5:20:54,73.10356903,73.86159582414376
2022/1/1,5:21:07,72.70901489,72.69078610728354
2022/1/1,5:21:17,73.39872742,73.79770598152534
2022/1/1,5:21:27,73.34255981,72.47348428887793
2022/1/1,5:21:39,72.70446777,73.994168671269
2022/1/1,5:21:49,72.07193756,73.45785456408495
2022/1/1,5:21:59,72.07137299,71.80693499279246
2022/1/1,5:22:11,72.61901855,72.49756115144346
2022/1/1,5:22:21,73.25377655,69.51073391029706
2022/1/1,5:22:32,72.55072021,73.65900586904985
2022/1/1,5:22:42,71.93595123,72.39533232713826
2022/1/1,5:22:54,73.40318298,72.93473034317256
2022/1/1,5:23:04,73.53148651,74.17571291829881
2022/1/1,5:23:14,73.44936371,69.23922121620694
2022/1/1,5:23:26,73.80513,73.7814161336652
2022/1/1,5:23:36,73.56226349,72.09636488583409
2022/1/1,6:13:44,73.04627991,72.0839440464745
2022/1/1,6:13:54,73.10045624,73.90079696081756
2022/1/1,6:14:04,72.63009644,73.51544484621881
2022/1/1,6:14:16,72.50389862,73.15851513036395
2022/1/1,6:14:26,73.27108765,74.03476714616156
2022/1/1,6:14:36,72.55301666,71.91331914625566
2022/1/1,6:14:48,73.64203644,74.84258808505577
2022/1/1,6:14:59,74.07270813,74.80471765648211
2022/1/1,6:15:09,73.23356628,74.42194850077999
2022/1/1,6:15:21,73.56259918,73.27368130032914
2022/1/1,6:15:31,73.99525452,73.35533596997601
2022/1/1,6:15:41,73.40334320000002,72.97208472019781
2022/1/1,6:15:51,73.63626099,73.30032812286254
2022/1/1,6:16:03,73.87132263,74.55083715422042
2022/1/1,6:16:14,74.80439758,74.31620531102743
2022/1/1,6:16:24,74.51760864,73.38183797519432
2022/1/1,6:16:36,73.90744781,74.56434521087942
2022/1/1,6:16:46,74.29977417,74.86115277108135
2022/1/1,6:16:56,73.4618988,78.6754472696018
2022/1/1,6:17:08,73.94885254,73.29888507579514
2022/1/1,6:17:18,74.16707611,73.84783743294159
2022/1/1,6:17:28,74.40843964,75.36065475164693
2022/1/1,6:17:41,74.4078598,73.10021950472155
2022/1/1,6:17:51,73.73888397,73.2620662546394
2022/1/1,6:18:01,75.1053009,75.46390606840197
2022/1/1,6:18:11,74.69934082,74.48325697704371
2022/1/1,6:18:23,74.93679047,75.34099388396282
2022/1/1,6:18:33,75.38251495,74.81185394561578
2022/1/1,6:18:43,74.92581177,76.0277593946262
2022/1/1,6:18:56,75.57652283,76.15994377612921
2022/1/1,6:19:06,73.86880493,74.89939190579881
2022/1/1,6:19:16,74.92498779,78.94112832430697
2022/1/1,6:19:28,74.65331268,79.52881833486101
2022/1/1,6:19:38,74.28157806,75.00602644451153
2022/1/1,6:19:48,74.6989212,74.30798382464536
2022/1/1,6:19:59,74.84272766,74.01699875156942
2022/1/1,5:23:46,73.75111389,73.25291043031532
2022/1/1,5:23:58,74.86092377,78.68756118645149
2022/1/1,5:24:09,74.0922699,73.66897980280348
2022/1/1,5:24:19,73.75817871,74.0392403897821
2022/1/1,5:24:31,73.34313965,72.86687646180121
2022/1/1,5:24:41,72.67549896,73.34004191018352
2022/1/1,5:24:51,73.84336090000002,73.22559794116344
2022/1/1,5:25:01,73.78224945,73.49847558067708
2022/1/1,5:25:13,73.11478424,72.82242733350873
2022/1/1,5:25:24,73.80815887,74.72317886432312
2022/1/1,5:25:34,73.9125824,74.63111351154248
2022/1/1,5:25:46,74.10289001,75.32084388015906
2022/1/1,5:25:56,73.59642792,73.73389705552887
2022/1/1,5:26:06,74.42422485,74.41522789211385
2022/1/1,5:26:18,75.27508545,79.49282094238141
2022/1/1,5:26:28,74.46063995,75.40809762828201
2022/1/1,5:26:39,74.37789917,74.15653613726317
2022/1/1,5:26:49,74.14570618,75.19069587139677
2022/1/1,5:27:01,74.38800049,75.53635590977662
2022/1/1,5:27:11,74.86203003,75.52518108591205
2022/1/1,5:27:21,74.07175446,79.52572167930917
2022/1/1,5:27:33,74.04108429,74.71321206947084
2022/1/1,5:27:43,74.20637512,74.96415362420075
2022/1/1,5:27:54,73.61593628,74.12992408677124
2022/1/1,5:28:06,75.53717804,76.24618311451172
2022/1/1,5:28:16,74.14584351,74.83925065097044
2022/1/1,5:28:26,74.51016235,74.97723212636349
2022/1/1,5:28:36,77.38569641,77.72581171027288
2022/1/1,5:28:48,77.95944214,79.02223631738093
2022/1/1,5:28:58,77.13925934,76.9462783406642
2022/1/1,5:29:08,76.17952728,76.29173755817416
2022/1/1,5:29:21,76.09023285,76.52589176431448
2022/1/1,5:29:31,75.79047394,75.95006611467817
2022/1/1,5:29:41,76.65113831,75.72720448053195
2022/1/1,5:29:53,76.81585693,75.52201203830192
2022/1/1,5:30:03,73.71082306,69.2527512809068
2022/1/1,5:30:13,72.40822601,72.85770441857684
2022/1/1,5:30:25,72.27184296,73.89702529112613
2022/1/1,5:30:35,72.61496735,72.80836072584788
2022/1/1,5:30:46,72.06822205,70.71328364864942
2022/1/1,5:30:56,72.98861694,71.98309558472998
2022/1/1,5:31:08,73.10958862,72.3761735507941
2022/1/1,5:31:18,75.31999969,70.21722046512723
2022/1/1,5:31:28,73.15303802,72.9165708278555
2022/1/1,5:31:40,72.08119965,72.53965781107746
2022/1/1,5:31:50,72.23709106,72.94246807845882
2022/1/1,5:32:01,72.78620911,72.32139530385454
2022/1/1,5:32:13,72.55319977,71.27310235876533
2022/1/1,5:32:23,72.01396179,70.57947793912402
2022/1/1,5:32:33,72.5224762,71.71654598442274
2022/1/1,5:32:43,72.32570648,71.48828581980052
2022/1/1,5:32:55,72.88127136,73.0766801747508
2022/1/1,5:33:05,72.48709106,72.94533852805179
2022/1/1,5:33:16,72.91683959999997,72.76974155720639
2022/1/1,5:33:28,72.83145142,72.94788001121495
2022/1/1,5:33:38,72.07643890000001,72.81679850051154
2022/1/1,5:33:48,72.33024597,73.51514986092224
2022/1/1,5:34:00,73.13581848,77.64850486235393
2022/1/1,5:34:10,73.80361938,73.7693680135626
2022/1/1,5:34:20,72.85896301,72.97149596314058
2022/1/1,5:34:31,73.20105743,73.39103558724818
2022/1/1,5:34:43,73.68165588,74.10107447190293
2022/1/1,5:34:53,72.90770721,73.03845534936991
2022/1/1,5:35:03,73.21697998,73.17143889571828
2022/1/1,5:35:15,73.68867493,72.8822122565796
2022/1/1,5:35:25,73.08970642,72.65821935817964
2022/1/1,5:35:35,73.8057785,74.22436063295189
2022/1/1,5:35:47,73.48716736,77.05637696066037
2022/1/1,5:35:57,73.84159851,73.96055946893345
2022/1/1,5:36:08,74.14274597,75.42114067721744
2022/1/1,5:36:20,72.59113312,73.72322708252798
2022/1/1,5:36:30,70.13826752,70.71990072386686
2022/1/1,5:36:40,69.13143158,65.34422686325036
2022/1/1,5:36:50,68.68139648,64.40893344592891
2022/1/1,5:37:02,70.81608582,71.80419419596092
2022/1/1,5:37:12,71.95996094,70.81539509269643
2022/1/1,5:37:23,72.85218811,69.0949904322798
2022/1/1,5:37:35,72.77619934,71.52851730760054
2022/1/1,5:37:45,71.29315186,72.66598923105978
2022/1/1,5:37:55,71.96368408,67.76173467868847
2022/1/1,5:38:07,73.14141083,74.50749580278305
2022/1/1,5:38:17,74.3898468,74.67130728233053
2022/1/1,5:38:27,74.48995209,79.69799550942787
2022/1/1,5:38:38,74.45639801,75.11533808688951
2022/1/1,5:38:50,74.66370392,76.1320708988556
2022/1/1,5:39:00,72.94298553,72.58452059949092
2022/1/1,5:39:10,71.85372162,72.86397857252913
2022/1/1,5:39:22,73.29119873,74.3546460300494
2022/1/1,5:39:32,74.28347778,74.09274006339405
2022/1/1,5:39:42,74.48429871,74.55643107384867
2022/1/1,5:39:54,73.94721985,74.47812328938613
2022/1/1,5:40:05,74.27285004,74.70640338193027
2022/1/1,5:40:15,74.69351959,74.30048788599893
2022/1/1,5:40:25,73.77604675,73.79918580146108
2022/1/1,5:40:37,72.86300659,73.29860382607833
2022/1/1,5:40:47,74.43717194,74.49254494273448
2022/1/1,5:40:57,74.61112213,75.12628033633973
2022/1/1,5:41:09,74.25055695,73.40933184668413
2022/1/1,5:41:20,72.98880768,73.31832735050442
2022/1/1,5:41:30,73.56573486,73.73912695849532
2022/1/1,5:41:42,74.67116547,74.92717514305136
2022/1/1,5:41:52,75.65046692,75.50838393624565
2022/1/1,5:42:02,75.42528534,78.80080251031738
2022/1/1,5:42:14,74.40962982,74.82020054206065
2022/1/1,5:42:24,75.21253967,75.77569231439745
2022/1/1,5:42:34,75.13446045,73.88449637259475
2022/1/1,5:42:45,74.7931366,73.83881211849011
2022/1/1,5:42:57,74.07053375,75.7906150720778
2022/1/1,5:43:07,74.50385284,79.05119289125645
2022/1/1,5:43:17,74.35300446,73.61052516025296
2022/1/1,5:43:29,74.23254395,75.39038352020836
2022/1/1,5:43:39,74.45375061,74.47484279955017
2022/1/1,5:43:50,73.94504547,73.24136433375801
2022/1/1,5:44:02,74.15434265,73.95696590223997
2022/1/1,5:44:12,74.56079102,74.99473841363215
2022/1/1,5:44:22,74.53195953,73.8119041102081
2022/1/1,5:44:32,75.29638672,75.43551335010822
